"","Assemblage","Order.q","SC","m","Method","qFD","s.e.","qFD.LCL","qFD.UCL"
"494","2040030060",0,0.982891094396153,807.017468845049,"Rarefaction",11.1195513543007,NA,NA,NA
"495","2040030060",1,0.7752,91.0213423847587,"Rarefaction",6.43236240311255,NA,NA,NA
"496","2040030060",1,0.982891094396153,807.017468845049,"Rarefaction",7.27950377182363,NA,NA,NA
"497","2040030100",0,0.7752,95.9159401736778,"Rarefaction",9.70545488802714,NA,NA,NA
"498","2040030100",0,0.982891094396153,1032.66320012069,"Rarefaction",12.6606257638274,NA,NA,NA
"499","2040030100",1,0.7752,95.9159401736778,"Rarefaction",7.71013647824104,NA,NA,NA
"500","2040030100",1,0.982891094396153,1032.66320012069,"Rarefaction",8.90737850631976,NA,NA,NA
"501","2040030110",0,0.7752,101.679800388596,"Rarefaction",10.3407012520628,NA,NA,NA
"502","2040030110",0,0.982891094396153,922.085055241173,"Rarefaction",13.2285442483857,NA,NA,NA
"503","2040030110",1,0.7752,101.679800388596,"Rarefaction",8.50066051347877,NA,NA,NA
"504","2040030110",1,0.982891094396153,922.085055241173,"Rarefaction",9.79771514655371,NA,NA,NA
"505","2040031060",0,0.7752,77.830651230768,"Rarefaction",8.67689073417137,NA,NA,NA
"506","2040031060",0,0.982891094396153,871.695239293797,"Rarefaction",12.3963570704602,NA,NA,NA
"507","2040031060",1,0.7752,77.830651230768,"Rarefaction",6.73634054418814,NA,NA,NA
"508","2040031060",1,0.982891094396153,871.695239293797,"Rarefaction",7.91165326580623,NA,NA,NA
"509","2040031070",0,0.7752,102.306421885226,"Rarefaction",10.0695282992258,NA,NA,NA
"510","2040031070",0,0.982891094396153,971.44417275362,"Rarefaction",13.2421563298842,NA,NA,NA
"511","2040031070",1,0.7752,102.306421885226,"Rarefaction",7.94947332482011,NA,NA,NA
"512","2040031070",1,0.982891094396153,971.44417275362,"Rarefaction",9.13853077812949,NA,NA,NA
"513","2040031490",0,0.7752,102.829512190568,"Rarefaction",10.0307579992363,NA,NA,NA
"514","2040031490",0,0.982891094396153,969.903846227067,"Rarefaction",13.145445510406,NA,NA,NA
"515","2040031490",1,0.7752,102.829512190568,"Rarefaction",7.97104705103248,NA,NA,NA
"516","2040031490",1,0.982891094396153,969.903846227067,"Rarefaction",9.14643288620954,NA,NA,NA
"517","2040031500",0,0.7752,92.9557522222701,"Rarefaction",9.25338203701335,NA,NA,NA
"518","2040031500",0,0.982891094396153,975.704392537173,"Rarefaction",12.3072714733468,NA,NA,NA
"519","2040031500",1,0.7752,92.9557522222701,"Rarefaction",6.95661148885941,NA,NA,NA
"520","2040031500",1,0.982891094396153,975.704392537173,"Rarefaction",7.99346645322907,NA,NA,NA
"521","2040033320",0,0.7752,87.6516176157926,"Rarefaction",9.3903612211347,NA,NA,NA
"522","2040033320",0,0.982891094396153,966.270513785646,"Rarefaction",12.2825123229318,NA,NA,NA
"523","2040033320",1,0.7752,87.6516176157926,"Rarefaction",7.71135688454143,NA,NA,NA
"524","2040033320",1,0.982891094396153,966.270513785646,"Rarefaction",8.92832569214466,NA,NA,NA
"525","2040033330",0,0.7752,86.7769269067173,"Rarefaction",9.31171853522191,NA,NA,NA
"526","2040033330",0,0.982891094396153,829.396888342988,"Rarefaction",12.0280718582961,NA,NA,NA
"527","2040033330",1,0.7752,86.7769269067173,"Rarefaction",7.67435191048216,NA,NA,NA
"528","2040033330",1,0.982891094396153,829.396888342988,"Rarefaction",8.84897197668794,NA,NA,NA
"529","2040033480",0,0.7752,95.5484874673934,"Rarefaction",9.44283835828651,NA,NA,NA
"530","2040033480",0,0.982891094396153,962.293376185645,"Rarefaction",12.4988197793836,NA,NA,NA
"531","2040033480",1,0.7752,95.5484874673934,"Rarefaction",7.66346776978186,NA,NA,NA
"532","2040033480",1,0.982891094396153,962.293376185645,"Rarefaction",8.77908209801789,NA,NA,NA
"533","2040037990",0,0.7752,77.1855871645512,"Rarefaction",8.6607964796268,NA,NA,NA
"534","2040037990",0,0.982891094396153,794.947926826388,"Rarefaction",11.9195110517519,NA,NA,NA
"535","2040037990",1,0.7752,77.1855871645512,"Rarefaction",6.81946842070784,NA,NA,NA
"536","2040037990",1,0.982891094396153,794.947926826388,"Rarefaction",7.96967031406593,NA,NA,NA
"537","2040039390",0,0.7752,86.2310761782505,"Rarefaction",8.81318467478892,NA,NA,NA
"538","2040039390",0,0.982891094396153,819.91169345136,"Rarefaction",11.515265064276,NA,NA,NA
"539","2040039390",1,0.7752,86.2310761782505,"Rarefaction",6.47517191489272,NA,NA,NA
"540","2040039390",1,0.982891094396153,819.91169345136,"Rarefaction",7.38815231554498,NA,NA,NA
"541","2040039400",0,0.7752,55.6228362002243,"Rarefaction",6.83850095052004,NA,NA,NA
"542","2040039400",0,0.982891094396153,329.492996370483,"Extrapolation",8.22965018175134,NA,NA,NA
"543","2040039400",1,0.7752,55.6228362002243,"Rarefaction",5.88280916616311,NA,NA,NA
"544","2040039400",1,0.982891094396153,329.492996370483,"Extrapolation",6.69356743965024,NA,NA,NA
"545","2040039590",0,0.7752,27.2709670102261,"Rarefaction",4.81380576452949,NA,NA,NA
"546","2040039590",0,0.982891094396153,504.00753605473,"Extrapolation",7.11766270163256,NA,NA,NA
"547","2040039590",1,0.7752,27.2709670102261,"Rarefaction",4.15701406512333,NA,NA,NA
"548","2040039590",1,0.982891094396153,504.00753605473,"Extrapolation",4.96543969076385,NA,NA,NA
"549","2040041120",0,0.7752,86.0228288625082,"Rarefaction",8.62939936759062,NA,NA,NA
"550","2040041120",0,0.982891094396153,750.555559358974,"Rarefaction",11.2201482814784,NA,NA,NA
"551","2040041120",1,0.7752,86.0228288625082,"Rarefaction",6.76006095714801,NA,NA,NA
"552","2040041120",1,0.982891094396153,750.555559358974,"Rarefaction",7.68588732194698,NA,NA,NA
"553","2040041840",0,0.7752,53.0585076406745,"Extrapolation",7.85053700545175,NA,NA,NA
"554","2040041840",0,0.982891094396153,243.221619523399,"Extrapolation",9.96031794310075,NA,NA,NA
"555","2040041840",1,0.7752,53.0585076406745,"Extrapolation",6.64535112603063,NA,NA,NA
"556","2040041840",1,0.982891094396153,243.221619523399,"Extrapolation",7.95747125848255,NA,NA,NA
"557","2040045150",0,0.7752,50.5384439988017,"Rarefaction",4.876482763298,NA,NA,NA
"558","2040045150",0,0.982891094396153,596.471654564639,"Rarefaction",7.3391971548039,NA,NA,NA
"559","2040045150",1,0.7752,50.5384439988017,"Rarefaction",3.58706123493432,NA,NA,NA
"560","2040045150",1,0.982891094396153,596.471654564639,"Rarefaction",3.99639968113098,NA,NA,NA
"561","2040046500",0,0.7752,76.7467274991647,"Rarefaction",8.58038300376772,NA,NA,NA
"562","2040046500",0,0.982891094396153,734.33252128543,"Rarefaction",11.4245250760328,NA,NA,NA
"563","2040046500",1,0.7752,76.7467274991647,"Rarefaction",6.57582677434502,NA,NA,NA
"564","2040046500",1,0.982891094396153,734.33252128543,"Rarefaction",7.60410807691708,NA,NA,NA
"565","2040047500",0,0.7752,85.285637454434,"Rarefaction",8.1310243815852,NA,NA,NA
"566","2040047500",0,0.982891094396153,855.159992959172,"Rarefaction",10.9809820027692,NA,NA,NA
"567","2040047500",1,0.7752,85.285637454434,"Rarefaction",5.41260965711347,NA,NA,NA
"568","2040047500",1,0.982891094396153,855.159992959172,"Rarefaction",6.11792857887891,NA,NA,NA
"569","2040048590",0,0.7752,15.3108998131235,"Rarefaction",2.5044083038043,NA,NA,NA
"570","2040048590",0,0.982891094396153,255.923173879302,"Extrapolation",4.21227654453006,NA,NA,NA
"571","2040048590",1,0.7752,15.3108998131235,"Rarefaction",2.15391558390809,NA,NA,NA
"572","2040048590",1,0.982891094396153,255.923173879302,"Extrapolation",2.45891350145184,NA,NA,NA
"573","2040048790",0,0.7752,74.0551856507266,"Rarefaction",7.58386172484635,NA,NA,NA
"574","2040048790",0,0.982891094396153,1139.13507461437,"Rarefaction",12.0204808293042,NA,NA,NA
"575","2040048790",1,0.7752,74.0551856507266,"Rarefaction",5.13235337076466,NA,NA,NA
"576","2040048790",1,0.982891094396153,1139.13507461437,"Rarefaction",5.96571885660403,NA,NA,NA
"577","2040054200",0,0.7752,50.6450106324329,"Rarefaction",5.95011227336461,NA,NA,NA
"578","2040054200",0,0.982891094396153,836.706891602974,"Rarefaction",9.9007033249368,NA,NA,NA
"579","2040054200",1,0.7752,50.6450106324329,"Rarefaction",4.25219008097797,NA,NA,NA
"580","2040054200",1,0.982891094396153,836.706891602974,"Rarefaction",4.96836042989255,NA,NA,NA
"581","2040056770",0,0.7752,42.8918031187882,"Rarefaction",4.4096136384315,NA,NA,NA
"582","2040056770",0,0.982891094396153,537.488716131758,"Rarefaction",6.99392344018403,NA,NA,NA
"583","2040056770",1,0.7752,42.8918031187882,"Rarefaction",3.27959632041226,NA,NA,NA
"584","2040056770",1,0.982891094396153,537.488716131758,"Rarefaction",3.7007239976415,NA,NA,NA
"585","2040059370",0,0.7752,30.8761459037515,"Rarefaction",5.89682342646057,NA,NA,NA
"586","2040059370",0,0.982891094396153,308.153309997648,"Rarefaction",7.92880161230855,NA,NA,NA
"587","2040059370",1,0.7752,30.8761459037515,"Rarefaction",5.04137235486488,NA,NA,NA
"588","2040059370",1,0.982891094396153,308.153309997648,"Rarefaction",6.14131651790447,NA,NA,NA
"589","2040065840",0,0.7752,25.4713413305978,"Rarefaction",2.80707577696224,NA,NA,NA
"590","2040065840",0,0.982891094396153,321.671308534733,"Extrapolation",4.52926798910627,NA,NA,NA
"591","2040065840",1,0.7752,25.4713413305978,"Rarefaction",2.4569039902086,NA,NA,NA
"592","2040065840",1,0.982891094396153,321.671308534733,"Extrapolation",2.73619620486193,NA,NA,NA
"593","2040065960",0,0.7752,24.0462724122364,"Rarefaction",2.8218524485962,NA,NA,NA
"594","2040065960",0,0.982891094396153,120.437810147935,"Extrapolation",3.35889254249351,NA,NA,NA
"595","2040065960",1,0.7752,24.0462724122364,"Rarefaction",2.44499552073392,NA,NA,NA
"596","2040065960",1,0.982891094396153,120.437810147935,"Extrapolation",2.65377107326966,NA,NA,NA
"597","2040066030",0,0.7752,20.7146183809247,"Rarefaction",2.54404735800676,NA,NA,NA
"598","2040066030",0,0.982891094396153,1206.40661995496,"Extrapolation",6.34139135379694,NA,NA,NA
"599","2040066030",1,0.7752,20.7146183809247,"Rarefaction",2.20815806073806,NA,NA,NA
"600","2040066030",1,0.982891094396153,1206.40661995496,"Extrapolation",2.46566265299144,NA,NA,NA
"601","2040067740",0,0.7752,44.1415773958015,"Rarefaction",5.25772943243797,NA,NA,NA
"602","2040067740",0,0.982891094396153,130.073504996781,"Extrapolation",5.88663470154098,NA,NA,NA
"603","2040067740",1,0.7752,44.1415773958015,"Rarefaction",4.27120933691109,NA,NA,NA
"604","2040067740",1,0.982891094396153,130.073504996781,"Extrapolation",4.73832570665375,NA,NA,NA
"605","2040068680",0,0.7752,50.3676792538125,"Rarefaction",5.99095633649761,NA,NA,NA
"606","2040068680",0,0.982891094396153,434.229095540744,"Extrapolation",8.54629111219118,NA,NA,NA
"607","2040068680",1,0.7752,50.3676792538125,"Rarefaction",4.96463270518999,NA,NA,NA
"608","2040068680",1,0.982891094396153,434.229095540744,"Extrapolation",5.7626139793293,NA,NA,NA
"609","2040068720",0,0.7752,35.025274557336,"Rarefaction",4.54746590535276,NA,NA,NA
"610","2040068720",0,0.982891094396153,251.533766973298,"Extrapolation",5.81794070657099,NA,NA,NA
"611","2040068720",1,0.7752,35.025274557336,"Rarefaction",3.6901155227751,NA,NA,NA
"612","2040068720",1,0.982891094396153,251.533766973298,"Extrapolation",4.1663826306222,NA,NA,NA
"613","2040069150",0,0.7752,64.034827932382,"Rarefaction",6.16591895613361,NA,NA,NA
"614","2040069150",0,0.982891094396153,296.242361703717,"Extrapolation",8.01443558502396,NA,NA,NA
"615","2040069150",1,0.7752,64.034827932382,"Rarefaction",4.47944663548898,NA,NA,NA
"616","2040069150",1,0.982891094396153,296.242361703717,"Extrapolation",4.90455410292614,NA,NA,NA
"617","2040069160",0,0.7752,26.5128548486288,"Rarefaction",2.68579486441775,NA,NA,NA
"618","2040069160",0,0.982891094396153,267.896806653317,"Rarefaction",3.42129660979358,NA,NA,NA
"619","2040069160",1,0.7752,26.5128548486288,"Rarefaction",2.31584086630233,NA,NA,NA
"620","2040069160",1,0.982891094396153,267.896806653317,"Rarefaction",2.47497043942188,NA,NA,NA
"621","2040070050",0,0.7752,31.8767598749848,"Rarefaction",3.33717381769304,NA,NA,NA
"622","2040070050",0,0.982891094396153,544.637242038195,"Rarefaction",6.04860344911019,NA,NA,NA
"623","2040070050",1,0.7752,31.8767598749848,"Rarefaction",2.59742590328448,NA,NA,NA
"624","2040070050",1,0.982891094396153,544.637242038195,"Rarefaction",2.89771721855322,NA,NA,NA
"625","2040070060",0,0.7752,29.3863327115735,"Rarefaction",2.96389664664959,NA,NA,NA
"626","2040070060",0,0.982891094396153,258.739731921492,"Extrapolation",4.1706592965048,NA,NA,NA
"627","2040070060",1,0.7752,29.3863327115735,"Rarefaction",2.53503529849648,NA,NA,NA
"628","2040070060",1,0.982891094396153,258.739731921492,"Extrapolation",2.74287463800842,NA,NA,NA
"629","2040070510",0,0.7752,28.3134407498632,"Rarefaction",4.42936647449966,NA,NA,NA
"630","2040070510",0,0.982891094396153,125.633760600351,"Extrapolation",5.11466100048098,NA,NA,NA
"631","2040070510",1,0.7752,28.3134407498632,"Rarefaction",3.86703347951631,NA,NA,NA
"632","2040070510",1,0.982891094396153,125.633760600351,"Extrapolation",4.28003675198826,NA,NA,NA
"633","2040070520",0,0.7752,55.9805223522117,"Rarefaction",5.22646775437598,NA,NA,NA
"634","2040070520",0,0.982891094396153,606.059891755449,"Extrapolation",8.69260617493683,NA,NA,NA
"635","2040070520",1,0.7752,55.9805223522117,"Rarefaction",3.67703303770473,NA,NA,NA
"636","2040070520",1,0.982891094396153,606.059891755449,"Extrapolation",4.17527594290068,NA,NA,NA
"637","2040071700",0,0.7752,16.9326215086919,"Rarefaction",2.46600144264929,NA,NA,NA
"638","2040071700",0,0.982891094396153,195.684066646731,"Rarefaction",2.97128859399036,NA,NA,NA
"639","2040071700",1,0.7752,16.9326215086919,"Rarefaction",2.21093565446901,NA,NA,NA
"640","2040071700",1,0.982891094396153,195.684066646731,"Rarefaction",2.41595188720104,NA,NA,NA
"641","2040072590",0,0.7752,15.9149906471156,"Rarefaction",2.20649620748469,NA,NA,NA
"642","2040072590",0,0.982891094396153,160.130067167271,"Extrapolation",2.50458143347169,NA,NA,NA
"643","2040072590",1,0.7752,15.9149906471156,"Rarefaction",1.99182376319607,NA,NA,NA
"644","2040072590",1,0.982891094396153,160.130067167271,"Extrapolation",2.11694154474802,NA,NA,NA
"645","2040072920",0,0.7752,22.4153599786246,"Rarefaction",2.84823814087653,NA,NA,NA
"646","2040072920",0,0.982891094396153,93.7913410223091,"Extrapolation",3.66285710647138,NA,NA,NA
"647","2040072920",1,0.7752,22.4153599786246,"Rarefaction",2.37689304274683,NA,NA,NA
"648","2040072920",1,0.982891094396153,93.7913410223091,"Extrapolation",2.57456447291446,NA,NA,NA
"649","2040072930",0,0.7752,20.2639788024161,"Rarefaction",2.45953205104738,NA,NA,NA
"650","2040072930",0,0.982891094396153,259.615850452854,"Extrapolation",3.21007986832912,NA,NA,NA
"651","2040072930",1,0.7752,20.2639788024161,"Rarefaction",2.15569028533163,NA,NA,NA
"652","2040072930",1,0.982891094396153,259.615850452854,"Extrapolation",2.33062835416905,NA,NA,NA
"653","2040075170",0,0.7752,19.2165500829944,"Rarefaction",2.78469209784063,NA,NA,NA
"654","2040075170",0,0.982891094396153,136.396588210057,"Rarefaction",3.22511523805808,NA,NA,NA
"655","2040075170",1,0.7752,19.2165500829944,"Rarefaction",2.47605132925632,NA,NA,NA
"656","2040075170",1,0.982891094396153,136.396588210057,"Rarefaction",2.72274149812982,NA,NA,NA
"657","2040077470",0,0.7752,10.2713736996706,"Rarefaction",2.37162703746054,NA,NA,NA
"658","2040077470",0,0.982891094396153,142.283650366687,"Rarefaction",2.76919230568128,NA,NA,NA
"659","2040077470",1,0.7752,10.2713736996706,"Rarefaction",2.17824085674733,NA,NA,NA
"660","2040077470",1,0.982891094396153,142.283650366687,"Rarefaction",2.45898550165838,NA,NA,NA
"661","2040077580",0,0.7752,23.845303459129,"Rarefaction",2.74550238637128,NA,NA,NA
"662","2040077580",0,0.982891094396153,134.358077911187,"Rarefaction",3.07554808184173,NA,NA,NA
"663","2040077580",1,0.7752,23.845303459129,"Rarefaction",2.47114341576271,NA,NA,NA
"664","2040077580",1,0.982891094396153,134.358077911187,"Rarefaction",2.64348416198109,NA,NA,NA
"665","2040079320",0,0.7752,13.734270941692,"Rarefaction",2.44878230819692,NA,NA,NA
"666","2040079320",0,0.982891094396153,148.068889194285,"Rarefaction",2.99741773792129,NA,NA,NA
"667","2040079320",1,0.7752,13.734270941692,"Rarefaction",2.23499313040101,NA,NA,NA
"668","2040079320",1,0.982891094396153,148.068889194285,"Rarefaction",2.48124384800998,NA,NA,NA
"669","2040081260",0,0.7752,13.0760895110003,"Rarefaction",2.47168960368588,NA,NA,NA
"670","2040081260",0,0.982891094396153,181.917519525763,"Extrapolation",2.82039868435918,NA,NA,NA
"671","2040081260",1,0.7752,13.0760895110003,"Rarefaction",2.21905021606675,NA,NA,NA
"672","2040081260",1,0.982891094396153,181.917519525763,"Extrapolation",2.4696927868085,NA,NA,NA
"673","2040084130",0,0.7752,13.0887152555037,"Rarefaction",2.49434217880542,NA,NA,NA
"674","2040084130",0,0.982891094396153,186.201017747876,"Extrapolation",3.55705691707172,NA,NA,NA
"675","2040084130",1,0.7752,13.0887152555037,"Rarefaction",2.27026816454321,NA,NA,NA
"676","2040084130",1,0.982891094396153,186.201017747876,"Extrapolation",2.56054410047657,NA,NA,NA
"677","2040085500",0,0.7752,20.636651501978,"Rarefaction",2.27633872597311,NA,NA,NA
"678","2040085500",0,0.982891094396153,169.857325032041,"Extrapolation",2.47318886153524,NA,NA,NA
"679","2040085500",1,0.7752,20.636651501978,"Rarefaction",2.10880536277398,NA,NA,NA
"680","2040085500",1,0.982891094396153,169.857325032041,"Extrapolation",2.21885790672859,NA,NA,NA
"681","2040085590",0,0.7752,34.9623931768484,"Rarefaction",3.57718621163601,NA,NA,NA
"682","2040085590",0,0.982891094396153,354.851005805711,"Extrapolation",5.90661084053591,NA,NA,NA
"683","2040085590",1,0.7752,34.9623931768484,"Rarefaction",2.63792827504226,NA,NA,NA
"684","2040085590",1,0.982891094396153,354.851005805711,"Extrapolation",2.94225729973821,NA,NA,NA
"685","2040085620",0,0.7752,17.1611375761673,"Rarefaction",2.2419334708983,NA,NA,NA
"686","2040085620",0,0.982891094396153,129.980491116414,"Extrapolation",2.65693343070451,NA,NA,NA
"687","2040085620",1,0.7752,17.1611375761673,"Rarefaction",2.06980730738175,NA,NA,NA
"688","2040085620",1,0.982891094396153,129.980491116414,"Extrapolation",2.2018186340888,NA,NA,NA
"689","2040085630",0,0.7752,14.1422841623027,"Rarefaction",2.2352005987428,NA,NA,NA
"690","2040085630",0,0.982891094396153,92.4975757073416,"Extrapolation",2.51881540513966,NA,NA,NA
"691","2040085630",1,0.7752,14.1422841623027,"Rarefaction",2.03865865332205,NA,NA,NA
"692","2040085630",1,0.982891094396153,92.4975757073416,"Extrapolation",2.19298475747439,NA,NA,NA
"693","2040085670",0,0.7752,15.4600608813921,"Rarefaction",2.22339917672704,NA,NA,NA
"694","2040085670",0,0.982891094396153,95.7125803109697,"Rarefaction",2.35610103302809,NA,NA,NA
"695","2040085670",1,0.7752,15.4600608813921,"Rarefaction",2.05880558510706,NA,NA,NA
"696","2040085670",1,0.982891094396153,95.7125803109697,"Rarefaction",2.19031876401446,NA,NA,NA
"697","2040085690",0,0.7752,33.8082107524159,"Rarefaction",2.57917152744889,NA,NA,NA
"698","2040085690",0,0.982891094396153,390.786501032405,"Extrapolation",3.11373538068539,NA,NA,NA
"699","2040085690",1,0.7752,33.8082107524159,"Rarefaction",2.2331370146149,NA,NA,NA
"700","2040085690",1,0.982891094396153,390.786501032405,"Extrapolation",2.35769108708644,NA,NA,NA
"701","2040085700",0,0.7752,19.3685577299925,"Rarefaction",3.10937031715492,NA,NA,NA
"702","2040085700",0,0.982891094396153,64.4927997487727,"Extrapolation",3.5556563024529,NA,NA,NA
"703","2040085700",1,0.7752,19.3685577299925,"Rarefaction",2.7679755803626,NA,NA,NA
"704","2040085700",1,0.982891094396153,64.4927997487727,"Extrapolation",3.01343080333957,NA,NA,NA
"705","2040085710",0,0.7752,9.29280797756075,"Rarefaction",2.08011270420157,NA,NA,NA
"706","2040085710",0,0.982891094396153,181.942608882528,"Extrapolation",2.72254776809101,NA,NA,NA
"707","2040085710",1,0.7752,9.29280797756075,"Rarefaction",1.91273496009677,NA,NA,NA
"708","2040085710",1,0.982891094396153,181.942608882528,"Extrapolation",2.14914238806599,NA,NA,NA
"709","2040085720",0,0.7752,26.0043368074842,"Rarefaction",3.08050134011389,NA,NA,NA
"710","2040085720",0,0.982891094396153,667.992987754734,"Rarefaction",5.96308462342595,NA,NA,NA
"711","2040085720",1,0.7752,26.0043368074842,"Rarefaction",2.57758626416044,NA,NA,NA
"712","2040085720",1,0.982891094396153,667.992987754734,"Rarefaction",2.8958756777996,NA,NA,NA
"713","2040085730",0,0.7752,29.2911693905018,"Rarefaction",3.49003226510634,NA,NA,NA
"714","2040085730",0,0.982891094396153,138.12909442636,"Extrapolation",4.19018472631587,NA,NA,NA
"715","2040085730",1,0.7752,29.2911693905018,"Rarefaction",2.5516658230623,NA,NA,NA
"716","2040085730",1,0.982891094396153,138.12909442636,"Extrapolation",2.78160143028204,NA,NA,NA
"717","2040085930",0,0.7752,26.9732431098593,"Rarefaction",3.1821947163243,NA,NA,NA
"718","2040085930",0,0.982891094396153,215.638299030737,"Extrapolation",5.22943727442654,NA,NA,NA
"719","2040085930",1,0.7752,26.9732431098593,"Rarefaction",2.47997238999556,NA,NA,NA
"720","2040085930",1,0.982891094396153,215.638299030737,"Extrapolation",2.77622355843584,NA,NA,NA
"721","2040085960",0,0.7752,36.7149050923866,"Rarefaction",4.00751136090554,NA,NA,NA
"722","2040085960",0,0.982891094396153,858.725053701982,"Extrapolation",8.3291074640274,NA,NA,NA
"723","2040085960",1,0.7752,36.7149050923866,"Rarefaction",2.935217365086,NA,NA,NA
"724","2040085960",1,0.982891094396153,858.725053701982,"Extrapolation",3.36638975489969,NA,NA,NA
"725","2040085990",0,0.7752,19.6232678233251,"Rarefaction",2.86775013206877,NA,NA,NA
"726","2040085990",0,0.982891094396153,328.736502202511,"Extrapolation",5.43724806630009,NA,NA,NA
"727","2040085990",1,0.7752,19.6232678233251,"Rarefaction",2.37762616965182,NA,NA,NA
"728","2040085990",1,0.982891094396153,328.736502202511,"Extrapolation",2.75748950236243,NA,NA,NA
"729","2040288980",0,0.7752,31.7560168534756,"Rarefaction",2.99274771926144,NA,NA,NA
"730","2040288980",0,0.982891094396153,398.780012439466,"Extrapolation",6.18590318657347,NA,NA,NA
"731","2040288980",1,0.7752,31.7560168534756,"Rarefaction",2.3667454034951,NA,NA,NA
"732","2040288980",1,0.982891094396153,398.780012439466,"Extrapolation",2.65675687943756,NA,NA,NA
"733","2040289120",0,0.7752,19.7092673220115,"Rarefaction",2.01309314101554,NA,NA,NA
"734","2040289120",0,0.982891094396153,181.174607975735,"Rarefaction",2.32549164386166,NA,NA,NA
"735","2040289120",1,0.7752,19.7092673220115,"Rarefaction",1.7694617187776,NA,NA,NA
"736","2040289120",1,0.982891094396153,181.174607975735,"Rarefaction",1.86145045710216,NA,NA,NA
"737","2040292580",0,0.7752,16.2462631547039,"Rarefaction",2.40490442252957,NA,NA,NA
"738","2040292580",0,0.982891094396153,37.3445191781201,"Extrapolation",2.46936287288337,NA,NA,NA
"739","2040292580",1,0.7752,16.2462631547039,"Rarefaction",2.14441276475122,NA,NA,NA
"740","2040292580",1,0.982891094396153,37.3445191781201,"Extrapolation",2.25862048703024,NA,NA,NA
"741","2040292690",0,0.7752,47.9162609130116,"Extrapolation",3.44771360489227,NA,NA,NA
"742","2040292690",0,0.982891094396153,190.858859240514,"Extrapolation",4.45317073219344,NA,NA,NA
"743","2040292690",1,0.7752,47.9162609130116,"Extrapolation",2.5934371501646,NA,NA,NA
"744","2040292690",1,0.982891094396153,190.858859240514,"Extrapolation",2.76314629042531,NA,NA,NA
"745","2040309560",0,0.7752,20.4434823181531,"Rarefaction",2.30147348825099,NA,NA,NA
"746","2040309560",0,0.982891094396153,73.8846152871839,"Rarefaction",2.50845110737402,NA,NA,NA
"747","2040309560",1,0.7752,20.4434823181531,"Rarefaction",2.00063756582461,NA,NA,NA
"748","2040309560",1,0.982891094396153,73.8846152871839,"Rarefaction",2.1038836293142,NA,NA,NA
"749","2040309610",0,0.7752,53.824897593637,"Rarefaction",4.98499761931938,NA,NA,NA
"750","2040309610",0,0.982891094396153,660.413219777976,"Extrapolation",9.33199626132133,NA,NA,NA
"751","2040309610",1,0.7752,53.824897593637,"Rarefaction",3.0898591420065,NA,NA,NA
"752","2040309610",1,0.982891094396153,660.413219777976,"Extrapolation",3.57224789987719,NA,NA,NA
"753","2040315940",0,0.7752,65.2124638064253,"Rarefaction",6.02596580360721,NA,NA,NA
"754","2040315940",0,0.982891094396153,576.579964494594,"Extrapolation",9.27673775773527,NA,NA,NA
"755","2040315940",1,0.7752,65.2124638064253,"Rarefaction",3.90223098977813,NA,NA,NA
"756","2040315940",1,0.982891094396153,576.579964494594,"Extrapolation",4.42129237548266,NA,NA,NA
"757","2040400100",0,0.7752,51.2901862184023,"Rarefaction",4.53681159671737,NA,NA,NA
"758","2040400100",0,0.982891094396153,186.369264547435,"Extrapolation",5.53208918124987,NA,NA,NA
"759","2040400100",1,0.7752,51.2901862184023,"Rarefaction",3.32320289444267,NA,NA,NA
"760","2040400100",1,0.982891094396153,186.369264547435,"Extrapolation",3.59293517450676,NA,NA,NA
"761","2040416390",0,0.7752,39.012757750316,"Rarefaction",4.68679323941723,NA,NA,NA
"762","2040416390",0,0.982891094396153,697.486355678969,"Extrapolation",7.41767093090807,NA,NA,NA
"763","2040416390",1,0.7752,39.012757750316,"Rarefaction",3.58873563313077,NA,NA,NA
"764","2040416390",1,0.982891094396153,697.486355678969,"Extrapolation",4.13910409854669,NA,NA,NA
"765","2040491970",0,0.7752,37.7324262390771,"Rarefaction",4.93423781159651,NA,NA,NA
"766","2040491970",0,0.982891094396153,278.300620475945,"Extrapolation",6.64930094973331,NA,NA,NA
"767","2040491970",1,0.7752,37.7324262390771,"Rarefaction",3.6709232280025,NA,NA,NA
"768","2040491970",1,0.982891094396153,278.300620475945,"Extrapolation",4.19630090269649,NA,NA,NA
"769","2040539930",0,0.7752,133.71407706927,"Rarefaction",10.7569573427686,NA,NA,NA
"770","2040539930",0,0.982891094396153,1322.0438241524,"Rarefaction",14.2288795698297,NA,NA,NA
"771","2040539930",1,0.7752,133.71407706927,"Rarefaction",7.82979714625855,NA,NA,NA
"772","2040539930",1,0.982891094396153,1322.0438241524,"Rarefaction",8.79024109844243,NA,NA,NA
"773","2040540100",0,0.7752,93.5031791996641,"Rarefaction",8.87157880574303,NA,NA,NA
"774","2040540100",0,0.982891094396153,1177.61476532587,"Rarefaction",12.8588308665875,NA,NA,NA
"775","2040540100",1,0.7752,93.5031791996641,"Rarefaction",6.40979110113957,NA,NA,NA
"776","2040540100",1,0.982891094396153,1177.61476532587,"Rarefaction",7.29486812038943,NA,NA,NA
"777","2040543090",0,0.7752,67.4085853403933,"Rarefaction",7.16604620926004,NA,NA,NA
