HYBAS_ID,Bio1,Bio2,Bio3,Bio4,Bio5,Bio6,Bio7,Bio8,Bio9,Bio10,Bio11,Bio12,Bio13,Bio14,Bio15,Bio16,Bio17,Bio18,Bio19,Elev,Elev_range,GDP,MEAN_GDP,GHM,HFP
8040007190,-9.241235618,7.965708723,17.36036208,1435.314791,14.17333498,-31.65001885,45.82335382,6.43655542,-25.6681748,7.936154266,-26.20242799,163.5647513,41.06334566,5.232075627,73.42762668,85.2080559,18.71924373,79.87635019,19.0879737,90.14844225,424,13976764.15,57.61357055,0.001722415,0.367780552
8040008230,-10.45327099,7.939402709,17.01768003,1450.896387,13.80953859,-32.81898728,46.62852589,7.258644397,-25.55050895,7.471083682,-27.1474883,142.3607663,39.49352402,3.649127541,80.10863711,76.08756071,13.55140313,75.81489477,13.95205972,45.87929484,348,0,0,0.000232335,0.401687339
8040008240,-11.0008749,8.71679927,19.72101327,1369.064916,14.91929903,-29.31889062,44.23818964,7.311267755,-19.12600454,8.237554635,-24.41070811,225.6687477,50.89473739,7.244218432,67.3296182,113.0129714,27.63523184,109.1742659,31.290012,550.5360611,2241,580010.3815,25.60865299,0.010191176,0.246547794
8040008380,-9.748121162,9.012739265,19.83864622,1403.730197,13.99924665,-31.50472804,45.50397469,6.402395148,-22.2784445,7.310709485,-26.1202171,169.9199607,34.24546605,5.104168232,63.5850144,84.79661081,19.38225495,83.1942524,23.01930688,561.8497971,2621,1020178.307,5.305939569,0.003575396,0.55367427
8040008390,-10.92445942,8.364500341,18.10765142,1443.157846,15.31841174,-31.04746896,46.36588069,7.306066951,-21.30238927,8.526501825,-25.69836323,215.4800981,42.24652737,6.378638963,64.89977744,103.9843897,23.09691452,100.6711334,27.20674682,492.2209875,2411,7619319.096,47.45672205,0.018014375,0.579011836
8040008900,-10.41902001,10.26416606,20.66192916,1496.847923,19.38270516,-30.52925495,49.91196011,10.19634072,-15.1939853,11.69031667,-24.36244465,317.162179,50.02667075,12.28114914,46.24082595,133.0880149,42.9594592,131.1629547,55.60479314,598.0731018,2693,1193365.271,9.100974423,0.000697383,1.225178631
8040009560,-7.287383307,10.90952322,21.92376318,1465.240639,20.03484456,-29.88410659,49.91895115,11.91575604,-15.51225543,12.0972904,-23.32278831,409.7931612,67.97273838,16.18471585,50.74247244,181.4103029,53.95244162,181.2056758,62.16575849,788.9274276,2516,10582481.3,18.61268021,0.000828806,0.261482768
8040183170,-5.831811457,8.914706755,18.18151278,1503.407601,18.63452111,-30.43772836,49.07224947,9.945650795,-18.95449544,11.57831972,-24.82199593,268.143896,45.64471142,9.4252521,53.99282852,119.6527585,32.11541459,110.1126114,37.58118384,283.954645,975,3047246.823,9.954809489,0.000327964,1.288664317
8040183070,-6.955452342,12.09825178,24.25179401,1418.804149,22.43381833,-27.54558952,49.97940786,13.74008282,-11.3998929,14.27197745,-20.23151703,361.2068795,59.12657897,15.53756256,47.24248809,155.7339877,50.15730267,154.1166605,55.04019687,361.4168787,952,1856960.876,4.054030594,0.000207322,1.479379036
8040252610,-2.398960259,11.68014585,25.99908619,1241.044711,19.418837,-25.78596735,45.20480435,11.48821576,-11.14073426,11.69588101,-18.40952434,513.4879392,86.19318372,20.0977317,49.40504265,221.0411233,69.1848545,219.8419119,83.52452967,988.9596428,2589,75181680.5,194.6456315,0.006685892,0.136744366
8040252760,-3.071278134,11.03875883,21.45961284,1485.859923,22.45987972,-28.950617,51.41049667,14.1909695,-12.27201264,14.77896513,-21.73151897,358.3041307,56.45628758,13.43848366,48.32193726,150.3381699,44.17566013,148.7545882,52.11921569,233.8358431,191,43167429.03,67.35680799,0.004187481,0.185293166
8040264770,-2.668513187,8.93526162,17.25319707,1572.937379,19.60632987,-32.04987239,51.65620225,11.02757231,-20.23281403,12.59261604,-25.74490597,298.1229203,47.8941853,10.15616311,49.16128675,125.2842116,36.07847039,121.0247692,43.68899874,348.9982833,632,43483912.43,1136.834312,0.002033668,0.013708297
8040264670,-6.670313691,11.46552547,24.66534125,1310.236156,21.59689967,-25.75037839,47.34727807,13.80631678,-12.45923787,14.1194884,-18.04517162,469.3157447,83.78370072,17.14870885,57.94095046,219.1651667,58.37242283,218.4099509,62.59084174,577.071683,3318,346660501.1,508.6496449,0.000865481,0.059504449
8040307300,-1.298425531,11.46487446,28.47689828,1076.170631,20.32197158,-20.27464739,40.59661896,12.53631001,-5.7839211,12.96787117,-13.25839075,526.9883745,81.87369856,21.49228195,46.6529569,217.3348334,75.09320456,216.9305948,94.17326284,876.7384603,2961,3958888542,6314.047025,0.046970029,0.020866281
8040307380,0.309895781,7.943564429,16.76370172,1490.337236,16.38249943,-31.04460156,47.42710097,7.098867485,-18.92011421,9.603604861,-26.16758177,201.9754446,36.13415997,7.189643096,56.36269038,92.78005732,24.34853823,82.20783855,29.67443235,252.5519199,864,7247087537,11516.03603,0.081742348,0.403490131
8040009570,-9.498607427,7.793676633,16.78909093,1451.134453,14.72677762,-31.77818497,46.50496258,6.758302478,-26.3684964,7.905978379,-26.73933593,215.194723,40.13464536,7.101298448,62.95508993,106.818855,23.20288032,92.07951888,23.65914405,259.6306065,764,1798456.389,3.657644304,0.00033577,0
8040010700,-10.63162495,7.814910387,15.87822798,1543.578201,15.8292767,-33.39419153,49.22346824,7.599362259,-24.12957131,9.112559315,-27.98834897,245.7044349,42.27220236,9.07142064,53.71759214,110.7257878,30.63267006,98.05824025,34.63212596,415.2313176,754,1448108.598,12.77262029,0.000278922,0.226817009
8040011270,-10.45471751,7.280282972,15.08831581,1551.228273,14.90086371,-33.79130032,48.69216406,6.925252974,-28.13448705,8.2392659,-28.81221956,192.5745405,35.84185553,6.061240043,63.57467904,93.7014117,19.55994266,84.46872675,20.22556295,327.5700858,639,185045.6317,2.054510277,0.000148076,0
8040011280,-11.61315096,7.023396568,14.24183196,1566.421108,15.72626307,-33.57991842,49.30618143,7.501227917,-28.51582115,8.898877833,-28.64467478,229.4011473,41.44311286,6.562582072,61.70120402,109.143645,22.10745732,99.5627203,22.18320547,437.569369,654,163656.6465,1.465157669,0.000527251,0.319958543
8040011800,-11.16679942,7.476341716,14.85392491,1613.206368,15.42107887,-35.29578049,50.71685933,6.961881545,-30.23282411,8.289657995,-30.361545,171.5053307,32.88055836,5.006426917,63.05218728,82.93940841,16.12768967,75.23723015,16.20163016,153.8791704,502,0,0,0.000343305,0.151828113
8040011810,-12.36698296,8.107378323,15.49352521,1628.518771,16.74022315,-35.57713628,52.31735941,7.337094575,-30.18810038,8.959603223,-30.34333096,192.1418694,35.73030291,5.723950263,61.908166,92.05734816,18.21238767,83.95256817,18.22677797,223.051441,604,10582.61684,0.091894103,0.000899041,0.010865931
8040012600,-12.02263236,7.690943764,14.91325055,1619.808662,14.69037502,-37.07298828,51.76336329,6.002416947,-31.68886098,7.004838574,-31.80086976,155.5880687,31.29132606,3.520306927,70.94166269,81.92794553,11.86348211,72.07441911,12.059652,84.35618286,288,0,0,0.000136363,0
8040012610,-13.54910104,7.97993393,15.15962504,1630.249602,16.42008398,-36.19998305,52.62006703,7.173994203,-30.75820959,8.410097197,-30.89419722,223.9601159,40.62062426,6.038649619,63.33694525,108.8006482,20.15766075,97.6431157,20.20946591,235.7594999,599,2413618.21,10.25600823,0.000617451,0.004669546
8040013480,-12.33326634,6.737705089,13.91843556,1519.832072,12.1731256,-36.34006756,48.51319315,4.197373435,-31.3299626,5.078813769,-31.47228867,217.6444543,41.72231913,5.881068997,59.55490286,102.4334753,21.09621273,91.15973439,21.46953886,185.3942715,591,0,0,0.000190271,0
8040013490,-14.11293722,6.803332573,13.71066485,1543.438949,15.00867773,-34.62922434,49.63790206,6.578689142,-29.75262159,7.359478122,-29.88727522,269.7767174,50.53619465,7.961612472,59.55088965,127.0694687,27.73436416,114.4010227,28.13372633,179.7315071,621,8350248.546,15.61512124,0.000625552,0
8040016860,-12.19530032,7.379506821,14.00905334,1640.67321,15.8093321,-36.86885254,52.67818461,6.911974344,-31.48534592,7.858538382,-31.65734816,256.4140727,47.96458952,7.051040175,63.14414158,125.4308575,24.89925521,111.655918,25.18681041,218.7496721,519,448.5467722,0.002180206,6.87E-05,0
8040018080,-12.95002622,7.35285693,14.12987092,1618.865354,16.68348876,-35.35482744,52.03831615,8.339017729,-29.62922023,9.099134531,-29.90272659,279.9573985,51.24602975,7.96319637,59.3569535,132.7779178,29.6059995,114.5697,30.66700277,25.81825057,156,0,0,0.000690042,0
8040018090,-11.1262331,8.991397938,17.0677932,1591.525061,18.45489854,-34.20950892,52.66440746,9.001883072,-27.84735823,10.33446945,-28.35084568,288.4778444,48.36891474,7.195416262,60.55591029,135.4138917,27.74753205,122.7519491,27.9978194,253.5186134,635,0,0,6.69E-05,0
8040018120,-9.606639179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4167927.681,6.653163788,0.000229936,0
8040018140,-10.75784362,7.269179978,14.24064152,1589.441347,16.44217169,-34.81693903,51.25911065,8.366165776,-29.0364049,8.981475392,-29.26760576,300.9098956,54.88228174,8.574841126,57.86748997,140.5837116,32.56956423,121.4876305,34.60527311,43.59751854,326,5074954.38,93.84334733,0.001157007,0.690897955
8040018730,-10.56393611,7.745645359,15.06171696,1593.962645,16.6846399,-34.7309476,51.41558752,8.552605096,-28.7513031,9.199683911,-29.23914785,294.614094,52.55730109,8.048593527,60.38684554,141.2890462,30.35105852,122.8386474,32.32220557,97.01140337,246,3843.978343,0.066212701,0.000419975,0.033732839
8040018740,-9.32030436,8.145445298,15.93967742,1569.14329,17.60562579,-33.52232854,51.12795434,9.341550433,-27.20225849,10.05276242,-27.93354892,309.3195811,55.41785261,8.114286448,60.39305021,147.9833434,31.36386618,131.3602217,34.49113914,90.62879361,288,6746705.908,86.03187804,0.000550939,0.276110687
8040018970,-8.08160055,9.268363193,17.78609626,1568.410359,19.10752315,-32.98890982,52.09643298,10.01840898,-25.7208596,11.30171548,-27.04614485,352.8440711,59.2519085,8.406142525,60.40638171,165.0558886,34.27295326,150.5194805,35.8065154,274.2108712,509,0,0,0.000203985,0.008600328
8040018980,-7.812021754,8.664337102,16.94829521,1552.390836,18.94310367,-32.1617723,51.10487595,10.4106983,-25.44594001,11.33388119,-26.49987783,354.5026024,61.11292974,10.12854404,57.62172049,164.2751678,36.87809889,149.8706342,40.22181893,103.016847,267,0,0,7.08E-06,0.161475997
8040019790,0.659407356,4.674872935,24.71783824,576.9966083,11.85418763,-8.887830083,20.7420177,3.250529746,3.640588317,8.107352452,-5.800886568,980.7887324,134.506382,41.05193662,40.2760593,359.2499686,142.3792128,225.4127264,250.2928823,181.2577968,1898,18799918.54,526.6821273,0.011897044,1.477124208
8040020760,-8.373777229,6.276444309,17.1397742,1153.297353,11.67363658,-25.06298549,36.73662208,3.684488927,-12.51279354,6.292525635,-21.08320889,439.6010483,62.16164506,18.80769667,39.57890571,164.6639448,62.19794815,139.0492653,84.22377397,214.9973598,1469,13728132.98,39.74733407,0.004435618,0.819082651
8040022890,-14.35783761,7.055448042,15.60675329,1440.835542,10.50409205,-34.89610299,45.40019505,2.629358978,-29.67304999,4.343322036,-30.16520826,137.47674,26.78451465,4.601203945,59.26930275,67.24816283,14.96263173,54.14024596,16.92735024,164.2355918,706,203862.6805,0.726928301,0.000462877,0.000260571
8040024130,-14.7442317,6.740353697,14.34385109,1520.212821,11.15246487,-35.99726928,47.14973416,3.80840085,-30.84698882,4.866801469,-31.43071837,123.1301026,24.41770862,3.821172202,64.17351595,63.27555306,12.40708099,54.68885253,13.67430635,149.2929738,657,4215144.018,5.233460245,0.000654099,0.009724444
8040028930,-16.50486841,6.487820065,13.62650416,1544.41802,9.649580617,-38.27282606,47.92240668,2.348030566,-32.97327294,3.442297983,-33.56870659,112.9072134,23.01157875,2.617155638,61.30956839,56.67554893,9.671306617,47.18854054,12.88852936,61.19249953,381,0,0,0.000508725,0
8040030130,-16.80256363,6.367148114,14.01678305,1474.423299,8.070213327,-37.7636273,45.83384066,1.014794145,-32.69284888,2.192675906,-33.24947482,168.7401581,31.27422021,3.784244963,56.571506,78.77418514,15.44199072,65.31258579,19.60031262,214.0368326,489,0,0,0.000313811,0.169635374
8040030970,-11.04013882,7.146555989,15.23895678,1441.19976,13.43648732,-33.39672101,46.83320831,3.991677974,-28.15504728,6.44920342,-28.17122886,257.7263324,41.97942897,8.302890157,52.39190384,111.8836424,27.6402915,99.18244022,28.02788031,89.11409626,650,4043501.438,28.62818027,0.000399377,0.297475914
8040032840,-14.25234986,6.278728467,15.09551722,1323.296957,7.894948904,-33.99678785,41.89173677,0.640530909,-28.95550975,2.518738688,-29.37815555,284.4885361,49.02729119,7.629417788,60.76742317,129.0460584,27.12942268,111.1556166,28.22345906,447.4937072,2117,3947001.303,4.734858,0.000894,0.401417103
8040038870,-11.18411261,6.400336042,15.07891862,1310.399485,11.00147498,-31.53196361,42.5334386,4.064303402,-26.19838873,5.015743977,-26.61367298,333.9114746,56.37169984,11.67196278,55.32832239,146.3954487,38.4676585,130.9685338,39.21847054,244.5485767,1260,190951501.7,203.702461,0.000680353,0.138861934
8040044560,-17.97644787,6.127157528,13.88501972,1472.406008,6.598703332,-38.2004735,44.79917684,-0.195291462,-33.77676331,1.371629885,-33.82674891,90.71287814,19.29259233,2.048532472,67.95576145,48.26954584,8.009414736,41.91024435,8.040867676,107.0841687,771,894.6462034,0.002655304,0.000807658,0
8040047650,-17.99895918,6.210167667,14.39971306,1448.412725,5.880372265,-38.31127656,44.19164883,-0.655351315,-33.50711896,0.906744088,-33.92217027,159.3147886,33.14920704,3.271744519,70.95359511,82.15850284,11.50033569,75.67768774,12.12024037,249.3934721,1909,462749.1565,0.88358122,0.000666366,0.001332789
8040051550,-19.50191816,6.022818678,15.53765733,1410.723013,3.770014586,-38.97170586,42.74172046,-2.997743438,-34.62292456,-0.697633572,-34.79454781,152.8686906,33.22144321,3.111912429,78.80092298,85.34716246,10.65356984,78.45879069,10.76098905,639.4955694,2416,281256.4856,0.166344918,0.000737955,0.000385229
4040000010,-5.628334835,12.80593497,23.61882127,1566.617735,21.24852661,-32.88416107,54.13268768,11.92316839,-23.26203785,12.96545886,-25.25559305,622.6223725,112.5820218,10.23366596,70.1178915,305.0626477,41.44522153,295.6253002,42.99833526,554.9649257,2140,50004248.5,238.0111975,0.004499817,0.137058217
4040000880,-1.992193988,12.41991356,22.86472209,1553.212242,23.91826676,-30.30246808,54.22073484,14.66005655,-20.09761962,16.19352905,-22.03955985,646.3470522,124.6359285,12.03985184,71.43526032,326.8341609,44.03645958,316.6488549,45.49078121,347.1695358,2070,11752025426,28394.5594,0.039654869,1.535876945
4040169390,0.859099523,11.90021546,21.83488431,1573.217582,26.35822997,-28.05409793,54.41232791,18.7489562,-19.68494753,19.01106657,-19.77748244,633.5353118,142.6994486,6.552336182,90.15879025,364.0028777,24.27017112,363.3222547,24.27192848,171.903697,1303,1008144419,22145.8256,0.224176813,5.149100582
4040169400,1.40863128,12.64930668,24.01328978,1465.439274,25.65231743,-26.93376333,52.58608077,17.44224925,-17.43790894,18.33617086,-17.86766004,716.3329142,139.7566351,10.98595503,75.89992818,366.565221,40.70338413,358.3520772,40.78888094,358.2550716,1854,18807070408,57260.94295,0.209784065,4.857652051
4040186730,-1.881486982,13.5035096,23.1698451,1661.252671,25.36230383,-32.9095891,58.27189292,17.24031064,-22.35518691,17.27515471,-23.5325667,637.1225264,146.5004318,5.401534723,94.86935258,379.8982609,21.06139255,379.8645786,21.20328515,457.4528598,1985,1249090498,4551.299514,0.106322244,3.783754774
4040186800,2.159680585,12.58922845,24.22491855,1478.760888,25.9683273,-26.04559767,52.01392498,19.34465213,-16.87148382,19.34467728,-17.1263531,532.0570313,151.2069097,3.116853542,111.3277969,355.425226,12.32478735,355.42521,12.32934824,385.8900507,2541,5.43E+11,578824.9573,0.405411059,10.81337713
4040136250,-3.308164196,14.3660454,24.89618978,1651.968728,24.61317782,-33.07189649,57.68507431,16.18157377,-23.72212893,16.18157377,-24.20638478,494.4694896,123.6930504,4.409057193,99.82307248,311.787425,16.262124,311.787425,16.27996897,536.36346,1446,5192480324,22135.59922,0.050565471,3.066324787
4040136170,-4.357496152,13.90020373,23.3118264,1730.131671,24.49994995,-35.10102746,59.60097741,15.8251559,-24.43224528,15.88308363,-26.38538398,574.9263103,131.1016521,5.27686385,91.91437529,336.1109171,21.08151485,336.0063082,21.34974214,509.2535008,1976,5577224081,12297.17549,0.044682193,1.812259808
4040095270,-2.58226438,14.52668377,26.76647102,1504.410375,23.55040617,-30.89500337,54.44540953,15.2601803,-20.22436778,15.2601803,-21.79826,365.8091165,104.9804977,2.379620057,114.6228313,254.2010703,8.978643977,254.2010703,9.256021833,927.2908182,2180,4257308501,9112.877403,0.077731252,4.047222149
4040095320,-1.686687269,14.0562675,25.4508498,1572.113824,24.7936454,-30.4872729,55.28091829,16.75747519,-20.33398662,16.75747519,-21.92099763,347.2118452,100.8306259,2.295751558,114.9082123,242.2806441,8.460147858,242.2806441,8.880092163,876.5235397,2031,8127492885,13472.17359,0.089776546,4.914712083
4040000890,1.069736516,11.02874416,24.38871467,1264.594547,22.14560657,-23.03143458,45.17704115,15.35502149,-15.08017553,15.75333276,-15.36364135,743.4902097,139.7025751,14.15208284,71.23915769,370.2517878,49.74698121,358.8971243,50.14485342,514.4116409,2408,43029542838,159155.2912,0.136380604,4.979791899
4040003020,10.72765978,10.02178036,28.25332474,949.7152892,27.43360216,-7.99347951,35.42708168,21.85499997,-1.173111309,22.00676356,-1.371369672,1204.773522,259.9990626,24.59802925,80.30115275,652.9220432,89.36211215,638.705626,89.86424462,290.2372839,2192,1.13E+12,7800595.664,0.528469646,17.47251283
4040005050,9.289189946,10.2641076,27.45615686,1013.564151,26.57032922,-10.80766037,37.37798959,20.71959806,-3.798568233,21.25619263,-3.798568233,1282.708982,316.3450266,23.59309192,90.51842519,743.1761264,81.87389112,725.6968749,81.87389112,444.8611643,1493,7.81E+11,21071346.95,0.447689555,15.36807175
4040005060,8.771087479,10.50231972,26.32767317,1086.454606,26.83139547,-12.9702172,39.80161267,21.11503018,-5.315072399,21.5347558,-5.321038365,1081.284184,296.9869708,14.79406601,102.4967515,673.2225747,51.16003712,661.8333166,51.16764898,267.2138844,2116,81404075442,1009149.771,0.448903717,12.0537698
4040005710,3.998864677,12.22187815,26.42069728,1245.64633,24.64346867,-21.63029367,46.27376235,18.57572359,-12.35862279,18.57572359,-12.35888078,916.0038698,236.7358966,9.336464542,100.2907804,573.2226383,35.56931831,573.2226383,35.56931831,788.1055665,2460,22174755803,230677.0673,0.295935186,9.296739818
4040005720,9.094658319,9.259797886,23.23440587,1141.824448,26.93582344,-12.8617269,39.79755032,22.27835934,-5.807211216,22.28507271,-5.819884187,745.6084712,203.938547,8.172005057,104.3750319,468.6349963,28.31340217,468.2621958,28.31474555,139.3491729,954,1.22E+11,3131380.803,0.542169636,13.80802544
4040006520,7.272598618,11.13565419,24.51112895,1262.360848,27.18685829,-18.17200389,45.35886218,21.87237498,-9.368828019,21.87237498,-9.368828019,752.1843725,198.6452345,6.141947878,103.7351583,476.0492524,23.06672684,476.0492524,23.06672684,244.4497755,1326,3.52E+11,8143691.932,0.556949018,16.44810657
4040006530,9.124098963,9.156785148,22.02046668,1208.929608,27.52133535,-14.05428155,41.57561689,23.19954037,-6.620101585,23.19954037,-6.620101585,605.1785196,169.5181422,4.788098694,107.9555581,388.6081277,16.62119013,388.6081277,16.62119013,1.692307692,4,100499253.7,138619.6603,0.535688175,14.88192749
4040006570,6.074792277,12.59621246,26.67023158,1318.243786,27.93508961,-19.33384924,47.26893886,21.47532051,-10.8864502,21.47532051,-10.98396883,463.3306496,138.9427468,2.412821247,113.9944134,316.8007826,9.058721456,316.8007826,9.058985161,484.8299106,1997,1.33E+11,433824.2101,0.442111395,13.00509069
4040006580,8.210894935,12.07392715,27.58519684,1213.583761,27.90219286,-15.84223511,43.74442795,22.30045132,-7.559382767,22.30045132,-7.559382767,516.4908253,160.4527123,2.004696475,119.0041312,360.2331477,7.614120851,360.2331477,7.614120851,306.7526232,1258,47554348529,826342.3321,0.544411724,17.09606344
4040006940,10.09690066,11.44496966,28.10522516,1118.805293,28.4482876,-12.25777738,40.70606499,23.14647403,-4.389419074,23.14647403,-4.389419074,608.1842669,190.655726,2.787013914,125.214081,433.4158045,10.46664288,433.4158045,10.46664288,128.849447,1281,45851894968,8054083.079,0.665700833,20.92985116
4040007080,5.90181048,12.76577012,28.41252681,1217.282266,26.57080478,-18.38563369,44.95643847,20.05974139,-9.942345541,20.05974139,-9.948167426,479.5379538,144.7003046,2.032030126,117.6391646,336.2386392,8.523356182,336.2386392,8.523356182,910.2162844,2160,36043745887,508360.0729,0.390682373,14.19451204
4040007090,11.5573522,10.830673,27.29072047,1107.615798,29.5545758,-10.42111557,39.97569136,24.42842355,-2.80549099,24.42842355,-2.819639287,594.6586506,200.9040748,3.682899132,130.1014488,435.7744823,13.61977288,434.3436206,13.63099532,18.59258517,474,1.38E+11,9077134.135,0.741591089,23.12959563
4040007380,11.0230822,11.69662487,28.28173555,1126.189026,29.53122115,-11.81811173,41.34933293,24.09990725,-3.65525828,24.09990725,-3.65525828,562.6847717,192.9902769,3.431770938,132.6374162,419.359418,11.6460806,419.359418,11.6460806,105.7345269,1287,45159219638,3028178.075,0.700242166,21.64481554
4040007400,12.93531633,10.26360438,26.32268182,1100.468454,30.88975905,-8.101204866,38.99096365,25.75923696,-1.302811293,25.75923696,-1.302811293,563.8855422,197.5180723,3.84939759,133.6122186,420.2409639,12.80722892,420.2409639,12.80722892,3.060240964,9,14630863270,81736666.31,0.820371811,35.82855889
4040007410,9.537592993,12.27981925,29.5918395,1104.97183,28.71278398,-12.77118681,41.48397082,22.01603101,-4.766437269,22.47934944,-4.776273079,480.867115,144.0489408,2.856467356,114.8200663,325.0536507,11.7861909,323.2333557,11.78657538,688.8404214,2977,1.93E+12,5976338.086,0.587382426,18.45492501
4040007420,13.097087,10.72950703,27.23577907,1096.109236,31.25339861,-8.148301497,39.40170023,25.83222216,-1.088879043,25.95109162,-1.104943279,523.9015027,176.1968607,4.369824961,125.9117965,374.5609625,15.57351317,374.1248034,15.57414907,16.48696409,61,94586714079,3160158.835,0.748182881,19.89505683
4040007660,13.28138965,10.54506079,27.18960441,1077.718015,31.26890258,-7.506397255,38.77529989,25.85937281,-0.684956137,25.98937298,-0.684956137,577.9150542,187.8731547,4.989871482,117.8060342,392.0795949,17.82155654,391.7083274,17.82155654,21.92035736,56,62969938977,3008453.441,0.757053131,18.75896602
4040007670,13.09232555,9.974031455,26.08888578,1085.036045,30.77247501,-7.443750016,38.21622503,25.76692338,-1.017905326,25.76692338,-1.017905326,580.383596,192.049606,5.177292264,119.5056124,395.9962393,18.30587393,395.9235315,18.30676934,3.738538682,17,20499642866,3659996.941,0.584217582,18.52718437
4040007850,12.54735095,10.71295462,29.46437288,971.3673662,29.61557695,-6.754347769,36.36992472,23.05206999,0.027132573,24.11812289,0.027132573,632.1272234,160.1913253,5.778221669,91.81907231,365.9061623,21.90219454,351.4374733,21.90219454,527.5202702,2454,5.63E+11,5107271.137,0.598901716,18.37228872
4040627250,13.01653325,11.53211644,30.49268179,986.8029874,30.7992153,-7.00211058,37.80132586,23.28608279,0.354754819,24.81982953,0.354754819,558.0927212,115.5398214,5.032199874,79.26172597,299.7513304,17.46595111,268.7169658,17.46595111,563.5201587,1459,14235252883,1283958.95,0.66732737,18.54939073
4040627620,8.959569953,10.72846168,29.62675281,927.5542232,26.23920867,-9.876275365,36.11548403,18.72401968,-2.917826098,20.08507809,-2.917826098,557.6324861,107.7144884,3.611009573,81.80108157,301.318969,14.45285569,267.9498242,14.45285569,1379.981796,3316,5.35E+11,2771373.382,0.509625921,15.11925414
4040603740,8.702474352,12.74098815,31.59526161,1026.59825,27.42441988,-12.86032091,40.28474079,19.30016175,-4.57990528,20.78465961,-4.586017511,487.9896962,123.7769386,2.62385086,101.6107867,305.4661495,11.26296094,292.5983733,11.2630122,1121.087779,2284,2.49E+11,4252130.388,0.537808946,17.29607189
4040603570,9.544577989,12.07754059,30.44720666,1019.463097,28.08917982,-11.55534463,39.64452445,20.04411592,-3.671310242,21.58469061,-3.671310242,500.2795112,111.1830194,2.401847407,92.98015134,300.9256188,9.580914976,273.8050282,9.580914976,1125.299149,1578,19065580972,462229.5191,0.413928604,14.21392168
4040548370,6.714947123,13.33295966,29.98395302,1144.43835,27.74421002,-16.82649798,44.570708,18.64918297,-8.037156454,20.16078628,-8.11917879,305.2461341,80.15708285,2.134007442,102.0201485,192.8169223,8.375403268,185.2317039,8.375814945,1442.935283,3551,4.67E+11,1257723.09,0.387787296,11.08175033
4040548260,8.011690036,13.78571656,30.82580778,1125.685976,28.82525732,-15.91035256,44.73560987,19.58272124,-6.614017792,21.24297449,-6.614017792,371.3750879,96.88809892,2.298824853,100.4856075,234.4166848,8.857460711,218.5548381,8.857460711,1302.381149,1287,31648497433,404696.7179,0.33536396,8.231315335
4040578830,-0.744179552,13.6141986,37.00497843,818.7717143,15.47502491,-21.32666142,36.80168634,8.628220275,-10.69206346,8.805883854,-11.29403818,519.8344968,107.6919315,2.411453446,92.58277414,292.2161869,10.86871057,290.2090654,11.5703839,3760.382159,4532,17305075961,62461.4728,0.180891957,9.265353784
4040578640,-0.687877465,12.98493541,34.41843778,879.7318446,16.29827508,-21.36596984,37.66424491,9.54149538,-11.09728418,9.661813296,-11.98118611,403.4544907,92.26617122,1.09801239,101.467579,250.320929,5.372250071,249.9228816,5.714029289,3432.56301,3437,59911452984,655730.2824,0.257906325,9.724586445
4040007860,13.39303297,9.394775291,26.7398544,980.8927165,29.7486345,-5.231507886,34.98014239,24.89726169,1.013933881,24.99221713,0.815972277,762.174193,202.3391473,13.23330276,95.45363371,449.5198052,46.18377233,448.6564845,46.31942952,71.89824837,1034,1.64E+12,7105584.666,0.734500305,21.08567102
4040009880,15.31336492,7.925247507,24.71654384,916.4666478,30.89061375,-1.164013785,32.05462744,26.34025818,4.801919938,26.34025818,3.821824755,988.085658,195.0794224,33.08106334,61.9693814,464.905809,108.2513948,464.905809,109.9616016,3.721857565,13,1.79E+11,29450208.45,0.781759436,25.94017968
4040694350,15.78914407,8.05534622,25.31093302,892.7268197,31.32990395,-0.478965669,31.8088696,24.35982669,5.527180024,26.50972555,4.547939529,1296.832219,228.3086706,31.13665028,54.40875348,551.6247619,126.3074703,528.8613112,131.58119,116.7590592,1724,1.10E+12,10488162.43,0.555866271,16.9802131
4040694190,14.94956138,9.675527727,28.0690021,943.9718697,31.17195392,-3.245316319,34.41727022,25.92727327,2.980276515,26.26409285,2.89518555,859.6046394,192.285873,16.71954316,74.60900794,429.9966008,64.15181025,428.2141813,64.18186412,96.524074,1983,1.30E+12,5408522.824,0.675194263,18.54347153
4040773130,16.37639004,8.462170153,26.13251783,891.3054051,32.11352004,-0.260727985,32.37424803,23.90479295,6.454035896,27.06351241,5.078839733,1346.944093,231.0726242,31.53668265,56.82914004,599.06068,129.646578,541.8859416,135.7259808,150.7366609,1519,3.98E+11,8665199.26,0.5485043,17.22273534
4040773260,17.42018261,8.141306003,26.84081753,810.0322117,32.32712413,1.934712469,30.39241165,21.49045896,9.545351859,26.95636678,7.085598438,1623.669554,275.4481571,43.35400404,56.8952001,742.6709861,168.095557,531.2939621,210.4481992,251.2654012,2003,5.32E+11,2487797.929,0.424963288,12.88559524
4040748310,16.85025368,7.866536538,24.84438122,880.0315313,32.18318554,0.539663649,31.64352188,23.08610508,6.60604334,27.40874535,5.721748199,1244.187235,201.4451503,33.20505533,52.33914113,534.0432311,129.6519442,457.2304657,132.2032833,74.01514594,1300,1.89E+11,6319620.957,0.579119806,16.55916374
